video_id,title,channel,views,duration,upload_date,description,thumbnail,url
Y8gSO3oKaoM,"145. Bhagavad Gita I Chapter 13, Verse 2  (Cont'd) I Swami Sarvapriyananda",Vedanta Society of New York,13932,5618,20241008,"Swami Sarvapriyananda teaches Verse 2 (Cont'd) from the Thirteenth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The Song of God"".

🔆 Bhagavad Gita: Chapter 13 Verse 2:
क्षेत्रज्ञं चापि मां विद्धि सर्वक्षेत्रेषु भारत |
क्षेत्रक्षेत्रज्ञयोर्ज्ञानं यत्तज्ज्ञानं मतं मम ||2||
kṣhetra-jñaṁ chāpi māṁ viddhi sarva-kṣhetreṣhu bhārata
kṣhetra-kṣhetrajñayor jñānaṁ yat taj jñānaṁ mataṁ mama ||2||

🔴  Know Me, O scion of the Bharata race, to be the Ksetrajna (the Spirit) in all Ksetras (bodies). The knowledge of the distinction between Ksetra and Ksetrajna alone is real knowledge according to Me.

🙏 *Please Support the Vedanta Society of New York*
http://www.vedantany.org/donate

🌐 *Please Visit Us*
* Website: https://vedantany.org
* Apple & Spotify Podcasts: https://www.vedantany.org/media-channels
* YouTube (Main Channel): https://www.youtube.com/@VedantaNY
* YouTube (Archives): https://www.youtube.com/@VedantaNYArchives
* Facebook: https://www.facebook.com/VedantaNY
* X / Twitter: https://twitter.com/VedantaNY

📙 *Books by Swami Sarvapriyananda*
* https://www.vedantany.org/swamis-books

*Lecture Series by Swami Sarvapriyananda*
📓 Introductory Lectures: https://www.vedantany.org/introductory-lectures 
📚 Vedanta Scriptures: https://www.vedantany.org/by-scriptures
🧩 Lectures by Topics: https://www.vedantany.org/by-topic
💬 AskSwami Q&A: https://www.vedantany.org/ask-swami-qa

🪔 *About Vedanta*
Vedanta is among the world’s oldest spiritual philosophies and one of its most inclusive. Rooted in the Vedas, India’s sacred scriptures, Vedanta upholds the unity of all existence, the divinity of the soul, and harmony among religions.

🏛️ *About This Channel*
This is the official channel of the Vedanta Society of New York, a spiritual institution affiliated with the Ramakrishna Order of India and holds the distinction of being its first established Center, founded by Swami Vivekananda in 1894. Swami Sarvapriyananda currently serves as the Resident Minister and Spiritual Leader of the Vedanta Society of New York.

📜 *Content Use Policy*
https://www.vedantany.org/content-policy",https://i.ytimg.com/vi/Y8gSO3oKaoM/maxresdefault.jpg,https://www.youtube.com/watch?v=Y8gSO3oKaoM
6HuD2JJzzjs,2. Bhagavad Gita | Chapter 2 Verses 1-10 | Swami Sarvapriyananda,Vedanta Society of New York - Archives,315466,4079,20200517,"Swami Sarvapriyananda teaches verses 1-10 from the second chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".
► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedant_NY, https://www.instagram.com/vedanta_ny/

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/6HuD2JJzzjs/maxresdefault.jpg,https://www.youtube.com/watch?v=6HuD2JJzzjs
q6_SZSMaNFA,106. Bhagavad Gita | Chapter 9 Verses 3-4 | Swami Sarvapriyananda,Vedanta Society of New York - Archives,23591,4538,20221101,"Swami Sarvapriyananda teaches Verses 3-4 from the Ninth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 9 Verse 3:
अश्रद्दधानाः पुरुषा धर्मस्यास्य परन्तप । 
अप्राप्य मां निवर्तन्ते मृत्युसंसारवर्त्मनि ॥ 3 ॥
aśraddadhānāḥ puruṣā dharmasyāsya parantapa 
aprāpya māṃ nivartante mṛtyusaṃsāravartmani
🔴 Persons without faith in this DHARMA (the Divine Self) , O Parantapa, without attaining Me, return to the path of rebirth, fraught with death.

🔆Bhagavad Gita: Chapter 9 Verse 4:
मया ततमिदं सर्वं जगदव्यक्तमूर्तिना । 
मत्स्थानि सर्वभूतानि न चाहं तेष्ववस्थितः ॥ 4 ॥
mayā tatamidaṃ sarvaṃ jagadavyaktamūrtinā 
matsthāni sarvabhūtāni na cāhaṃ teṣvavasthitaḥ
🔴 All this world is pervaded by Me in My Unmanifest form (aspect) ; all beings exist in Me, but I do not dwell in them.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/q6_SZSMaNFA/maxresdefault.jpg,https://www.youtube.com/watch?v=q6_SZSMaNFA
mawD3Xf5JQA,8. Bhagavad Gita I Chapter 2 Verses 20-22 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,109144,4452,20200602,"Swami Sarvapriyananda teaches Verses 20-22 from the second chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".
► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

🔆Bhagavad Gita: Chapter 2, Verse 20:
न जायते म्रियते वा कदाचि
नायं भूत्वा भविता वा न भूय: |
अजो नित्य: शाश्वतोऽयं पुराणो
न हन्यते हन्यमाने शरीरे || 20||
na jāyate mriyate vā kadāchin
nāyaṁ bhūtvā bhavitā vā na bhūyaḥ
ajo nityaḥ śhāśhvato ’yaṁ purāṇo
na hanyate hanyamāne śharīre
🪔This Self is never born; It never dies either. Having been born, It never ceases to be, again. Unborn, eternal and everlasting, this ancient One is not slain when the body is slain.

🔆Bhagavad Gita: Chapter 2, Verse 21:
वेदाविनाशिनं नित्यं य एनमजमव्ययम् |
कथं स पुरुष: पार्थ कं घातयति हन्ति कम् || 21||
vedāvināśhinaṁ nityaṁ ya enam ajam avyayam
kathaṁ sa puruṣhaḥ pārtha kaṁ ghātayati hanti kam
🪔How can a man, O Arjuna! who knows It as the imperishable, the eternal, the unborn, the undyecaying, cause anyone to be slain? Whom can he slay?

🔆Bhagavad Gita: Chapter 2, Verse 22:
वासांसि जीर्णानि यथा विहाय
नवानि गृह्णाति नरोऽपराणि |
तथा शरीराणि विहाय जीर्णा
न्यन्यानि संयाति नवानि देही || 22||
vāsānsi jīrṇāni yathā vihāya
navāni gṛihṇāti naro ’parāṇi
tathā śharīrāṇi vihāya jīrṇānya
nyāni sanyāti navāni dehī
🪔Just as a man puts on fresh clothes after discarding worn-out ones, so does the embodied Self, discarding worn-out bodies, proceed to take up new ones.

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/mawD3Xf5JQA/maxresdefault.jpg,https://www.youtube.com/watch?v=mawD3Xf5JQA
QvFiYM7cUXU,69. Bhagavad Gita I Chapter 5 Verse 22-23 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,23415,3925,20210424,"Swami Sarvapriyananda teaches Verses 22-23 from the Fifth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 5, Verse 22:
ये हि संस्पर्शजा भोगा दु:खयोनय एव ते |
आद्यन्तवन्त: कौन्तेय न तेषु रमते बुध: || 22||
ye hi sansparśha-jā bhogā duḥkha-yonaya eva te
ādyantavantaḥ kaunteya na teṣhu ramate budhaḥ
🔴Enjoyments born of objective contacts, indeed, cause pain only. Son of Kunti! they have a beginning and end; the sage does not delight in them.

🔆Bhagavad Gita: Chapter 5, Verse 23:
शक्नोतीहैव य: सोढुं प्राक्शरीरविमोक्षणात् |
कामक्रोधोद्भवं वेगं स युक्त: स सुखी नर: || 23||
śhaknotīhaiva yaḥ soḍhuṁ prāk śharīra-vimokṣhaṇāt
kāma-krodhodbhavaṁ vegaṁ sa yuktaḥ sa sukhī naraḥ
🔴The man, strong enough to resist in this world - before the fall of his body - the urge of lust and wrath, is integrated; he is happy.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/QvFiYM7cUXU/maxresdefault.jpg,https://www.youtube.com/watch?v=QvFiYM7cUXU
X730JLmDiTg,92. Bhagavad Gita I Chapter 7 Verses 6-7 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,25870,4837,20220131,"Swami Sarvapriyananda teaches Verses 6-7 from the Seventh chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 7, Verse 6:
एतद्योनीनि भूतानि सर्वाणीत्युपधारय |
अहं कृत्स्नस्य जगत: प्रभव: प्रलयस्तथा || 6||
etad-yonīni bhūtāni sarvāṇītyupadhāraya
ahaṁ kṛitsnasya jagataḥ prabhavaḥ pralayas tathā
🔴  Know that all living beings are manifested by these two energies of Mine. I am the source of the entire creation, and into Me it again dissolves.

🔆Bhagavad Gita: Chapter 7, Verse 7:
मत्त: परतरं नान्यत्किञ्चिदस्ति धनञ्जय |
मयि सर्वमिदं प्रोतं सूत्रे मणिगणा इव || 7||
mattaḥ parataraṁ nānyat kiñchid asti dhanañjaya
mayi sarvam idaṁ protaṁ sūtre maṇi-gaṇā iva
🔴 There is nothing higher than Myself, O Arjun. Everything rests in Me, as beads strung on a thread.


► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/X730JLmDiTg/maxresdefault.jpg,https://www.youtube.com/watch?v=X730JLmDiTg
92cB8-DIaxc,हस्तिनापुर के राजकुमार कौन थे? | Mahabharat Stories | B. R. Chopra | EP – 24,Pen  Bhakti,14658606,2736,20191104,"हस्तिनापुर के राजकुमार कौन थे? | Mahabharat Stories | B. R. Chopra | EP – 24

A special stadium is built to exhibit the feats of the Kuru princes in front of spectators. Members of the royal household are invited. Dressed in pure white, lending dignity and grace to his personality, Drona enters the stadium. His son Ashwathama accompanies him. The Kuru princes enter one by one in the arena, led by Yudhushtra - the eldest prince. The princes perform amazing feats with their bows, arrows, swords and javelins. There follows fight with maces between Duryodhan and Bheem. Drona asks Ashwathama to bring the duel to a close, when it gets too spirited. He then asks Arjun to perform his feats. A deafening cheer welcomes Arjun to the stage, and the blind King Dhritrashtra

#mahabharat #brchopra #stories #penbhakti 

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe. 

Produced & Directed By – B.R. Chopra 
Music Composer – Raj Kamal 
Script – Rahi Masoom Raza 
Presented By - PEN Studios 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/92cB8-DIaxc/maxresdefault.jpg,https://www.youtube.com/watch?v=92cB8-DIaxc
0zJS8uIpbnc,अर्जुन की जयद्रथ वध की प्रतिज्ञा क्या थी । Mahabharat Stories | B. R. Chopra | EP – 83 | Pen Bhakti,Pen  Bhakti,23528223,2760,20200320,"अर्जुन की जयद्रथ वध की प्रतिज्ञा क्या थी । Mahabharat Stories | B. R. Chopra | EP – 83 | Pen Bhakti

Arjun kills Susarma the Trigartha Chief and returns to the Pandava camp. He learns about Abhimanyu’s death and discovers that Jayadhrath was the main cause of his son’s death. Arjun vows to kill Jayadhrath before sunset the next day.

Mahabharat is an Indian television series based on the Hindu epic.

#mahabharat #brchopra #arjun #jaydrath #bestscene #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios

Subscribe Pen Bhakti :- https://bit.ly/3Bg535s

Please do visit, for the latest updates:- 
https://www.facebook.com/BhajanSangrah/
www.facebook.com/penbhakti
www.instagram.com/penbhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/0zJS8uIpbnc/maxresdefault.jpg,https://www.youtube.com/watch?v=0zJS8uIpbnc
OnT09RBUXFI,78 Bhagavad Gita I Chapter 6 Verses 10-14 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,29547,4451,20210702,"Swami Sarvapriyananda teaches Verses 10-14 from the Sixth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 6, Verse 10:
योगी युञ्जीत सततमात्मानं रहसि स्थित: |
एकाकी यतचित्तात्मा निराशीरपरिग्रह: || 10||
yogī yuñjīta satatam ātmānaṁ rahasi sthitaḥ
ekākī yata-chittātmā nirāśhīr aparigrahaḥ
🔴Living in solitude, alone, with controlled mind and self, free from cravings, owing nothing, the Yogin ought to apply himself to Yoga incessantly.

🔆Bhagavad Gita: Chapter 6, Verse 11:
शुचौ देशे प्रतिष्ठाप्य स्थिरमासनमात्मन: |
नात्युच्छ्रितं नातिनीचं चैलाजिनकुशोत्तरम् || 11||
śhuchau deśhe pratiṣhṭhāpya sthiram āsanam ātmanaḥ
nātyuchchhritaṁ nāti-nīchaṁ chailājina-kuśhottaram
🔴Setting one's firm seat.in a clean spot, neither too high nor too low, covered with a cloth, or hide, and Kusa grass, one over the other;

🔆Bhagavad Gita: Chapter 6, Verse 12:
तत्रैकाग्रं मन: कृत्वा यतचित्तेन्द्रियक्रिय: |
उपविश्यासने युञ्ज्याद्योगमात्मविशुद्धये || 12||
tatraikāgraṁ manaḥ kṛitvā yata-chittendriya-kriyaḥ
upaviśhyāsane yuñjyād yogam ātma-viśhuddhaye
🔴Sitting on it, making the mind one-pointed, controlling the activities of the mind and the senses, let the practitioner apply himself to Yoga for self-purification.

🔆Bhagavad Gita: Chapter 6, Verse 13:
समं कायशिरोग्रीवं धारयन्नचलं स्थिर: |
सम्प्रेक्ष्य नासिकाग्रं स्वं दिशश्चानवलोकयन् || 13||
samaṁ kāya-śhiro-grīvaṁ dhārayann achalaṁ sthiraḥ
samprekṣhya nāsikāgraṁ svaṁ diśhaśh chānavalokayan
🔴Holding the body, head and neck evenly and steadily, the resolute Yogin fixe his gaze on the tip of his nose, not looking around.

🔆Bhagavad Gita: Chapter 6, Verse 14:
प्रशान्तात्मा विगतभीर्ब्रह्मचारिव्रते स्थित: |
मन: संयम्य मच्चित्तो युक्त आसीत मत्पर: || 14||
praśhāntātmā vigata-bhīr brahmachāri-vrate sthitaḥ
manaḥ sanyamya mach-chitto yukta āsīta mat-paraḥ
🔴With the inner sense tranquilized, fear gone, established in the vow of chastity, controlling the mind, thoughts anchored in Me, the integrated Yogin should sit, intent on Me.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/OnT09RBUXFI/maxresdefault.jpg,https://www.youtube.com/watch?v=OnT09RBUXFI
_e4IFxXEplg,गंधर्वों ने दुर्योधन को क्यों पकड़ा था? | Mahabharat Stories | B. R. Chopra | EP – 51,Pen  Bhakti,18863197,2819,20200106,"गंधर्वों ने दुर्योधन को क्यों पकड़ा था? | Mahabharat Stories | B. R. Chopra | EP – 51

Rishi Vyas rebukes Dhritarashtra for exiling the Pandavas. He predicts the extinction of the Kauravs after 14 years due to Duryodhan’s missdeeds. Duryodhan and his men leave for Dwaitavan to witness the distress of the Pandavs. Duryodhan tries to flirt with a Gandharv girl and is capture by the enraged Gandharvs. Duryodhan’s bodyguard approaches the Pandavs for help and Bheem and Arjun unwillingly rescue their cousin.

Mahabharat is an Indian television series based on the Hindu epic.  

#mahabharat #brchopra #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe. 

Produced & Directed By – B.R. Chopra 
Music Composer – Raj Kamal 
Script – Rahi Masoom Raza 
Presented By - PEN Studios 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/_e4IFxXEplg/maxresdefault.jpg,https://www.youtube.com/watch?v=_e4IFxXEplg
vtIecx62Z9M,P/G/B/P + Deductions of 35 series + Presumptive Taxation | CA Final Direct Tax Lecture 12,VG Learning Destination,25028,11705,20221126,"For free access to amendment lectures, please share your details on below link: https://docs.google.com/forms/d/e/1FAIpQLSdVVhlnGYIxD8tUT9LHF1snXHmlidzRaQ2mZpsanRv39J1t3w/viewform


About VG Learning Destination:
VG Learning Destination is having 150+ centers across India and abroad. Face to Face classes (Physical classroom teaching) is held in Delhi. Virtual Classes are available across all parts of India. Covering 21+ States and more than 120 cities.


For more details, you can log in to our website https://www.vglearningdestination.com/
Email: contact@vgldi.com
Head Office: 4E/10, Jhandewalan Extn., New Delhi 
Contact: +91 9700000038

Connect with us
Facebook: https://www.facebook.com/VGLDI
Instagram: https://www.instagram.com/vinodgupta.classes/
LinkedIn: https://www.linkedin.com/company/vg-learning-destination-pvt-ltd
Twitter: https://twitter.com/VGClasses



#ACCA 
#GoldlearningpartnerACCA 
#VGLearning 
#VinodGupta 
#GlobalAccountant 
#Foreigncourses",https://i.ytimg.com/vi/vtIecx62Z9M/maxresdefault.jpg,https://www.youtube.com/watch?v=vtIecx62Z9M
z5LNNzJnV1Y,46. Bhagavad Gita I Chapter 4 Verses 9-10 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,40633,4295,20201101,"Swami Sarvapriyananda teaches Verses 9-10, from the fourth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 4, Verse 9:
जन्म कर्म च मे दिव्यमेवं यो वेत्ति तत्त्वत: |
त्यक्त्वा देहं पुनर्जन्म नैति मामेति सोऽर्जुन || 9||
janma karma cha me divyam evaṁ yo vetti tattvataḥ
tyaktvā dehaṁ punar janma naiti mām eti so ’rjuna
🔴 Whosever thus truthfully knows My divine birth and work, is not reborn after giving up his body; he reaches Me, O Arjuna!

🔆Bhagavad Gita: Chapter 4, Verse 10:
वीतरागभयक्रोधा मन्मया मामुपाश्रिता: |
बहवो ज्ञानतपसा पूता मद्भावमागता: || 10||
vīta-rāga-bhaya-krodhā man-mayā mām upāśhritāḥ
bahavo jñāna-tapasā pūtā mad-bhāvam āgatāḥ
🔴 Free from passion, fear and wrath, filled with My power, dependent on Me, and purged by the austerity of knowledge, many have attained My status.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/z5LNNzJnV1Y/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGC4gMSh_MA8=&rs=AOn4CLDWQlDBULRpxWG_XRyJx-p110Gl5Q,https://www.youtube.com/watch?v=z5LNNzJnV1Y
ZoC7qeGGO8I,37. Bhagavad Gita I Chapter 3 Verse 31 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,41821,4134,20200921,"Swami Sarvapriyananda teaches Verse 31 from the third chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 3, Verse 31:
ये मे मतमिदं नित्यमनुतिष्ठन्ति मानवा: |
श्रद्धावन्तोऽनसूयन्तो मुच्यन्ते तेऽपि कर्मभि: || 31||
ye me matam idaṁ nityam anutiṣhṭhanti mānavāḥ
śhraddhāvanto ’nasūyanto muchyante te ’pi karmabhiḥ

🔴Those men who invariably conform to this doctrine of Mine - men faithful, unenvious - are also liberated from works.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/ZoC7qeGGO8I/maxresdefault.jpg,https://www.youtube.com/watch?v=ZoC7qeGGO8I
8WE_dMbbAGw,धनुर्धर अर्जुन और नागकन्या उलुपी का विवाह समारोह | Mahabharat Stories | B. R. Chopra | EP – 127,Pen  Bhakti,9152659,2816,20200720,"धनुर्धर अर्जुन और नागकन्या उलुपी का विवाह समारोह | Mahabharat Stories | B. R. Chopra | EP – 127

Mahabharat is an Indian television series based on the Hindu epic.

#mahabharat #brchopra #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios
Please do visit, for the latest updates:- 

www.facebook.com/penbhakti
www.instagram.com/penbhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/8WE_dMbbAGw/maxresdefault.jpg,https://www.youtube.com/watch?v=8WE_dMbbAGw
